74,80
74,49
74,113
75,224
75,122
75,251
75,290
76,186
76,259
76,23
77,25
78,258
78,91
78,139
79,30
79,15
80,49
80,274
80,74
80,98
81,194
81,228
82,162
82,3
82,155
82,86
83,135
83,213
83,118
83,262
84,291
84,173
84,209
84,114
84,157
85,170
85,47
85,87
85,59
85,30
86,162
86,82
86,140
86,93
87,170
87,299
87,85
88,121
88,153
88,253
89,248
89,126
89,164
89,46
90,36
90,55
91,131
91,12
91,139
91,78
92,60
93,200
93,140
93,210
93,115
93,86
93,283
94,19
94,174
94,263
95,213
95,186
95,197
95,262
96,259
96,15
97,130
97,198
97,236
97,269
97,31
98,80
98,100
98,276
98,127
99,40
99,186
99,268
99,182
100,98
100,110
100,146
101,198
101,102
102,13
102,101
103,235
103,151
104,208
104,148
104,205
104,295
105,48
105,72
105,195
105,247
106,256
106,266
106,43
106,117
106,149
106,252
107,39
107,146
107,276
107,254
107,127
108,226
108,237
109,244
109,54
110,48
110,100
110,183
111,192
111,57
111,34
111,230
112,266
112,252
112,31
113,288
113,74
113,195
114,41
114,291
114,84
114,135
115,169
115,93
115,126
116,196
116,287
117,134
117,233
117,106
117,14
117,181
118,207
118,83
118,135
119,193
120,56
120,267
120,187
121,88
121,153
121,56
121,68
122,178
122,290
122,75
122,71
123,65
123,26
123,163
124,151
124,274
124,276
124,215
125,264
125,38
125,286
125,230
126,89
126,169
126,115
126,294
127,98
127,107
127,276
128,54
128,196
128,22
129,64
129,266
129,158
130,97
130,198
130,42
130,272
130,282
131,11
131,297
131,91
132,168
132,9
132,142
133,296
133,185
133,29
133,190
134,0
134,233
134,117
134,281
135,207
135,145
135,114
135,83
135,118
136,39
136,151
137,224
137,60
137,29
137,278
138,73
138,10
138,47
139,258
139,91
139,11
139,78
140,194
140,271
140,86
140,283
140,93
141,208
141,240
141,245
142,9
142,27
142,132
142,295
143,211
143,293
144,170
144,299
144,199
145,209
145,207
145,205
145,135
146,107
146,100
147,180
147,28
148,104
149,106
149,252
150,265
150,53
150,46
150,255
151,24
151,124
151,136
151,103
152,65
152,26
152,66
152,191
153,171
153,270
153,211
153,88
153,121
153,222
154,1
154,263
154,239
155,82
155,3
155,13
155,294
156,25
156,226
156,171
156,244
157,41
157,84
157,221
158,129
158,219
158,166
158,175
159,209
159,243
159,236
159,269
160,243
160,236
160,14
161,256
161,43
161,285
162,82
162,284
162,86
162,271
163,26
163,123
163,191
164,89
164,185
164,29
164,21
165,240
165,273
166,158
166,31
167,268
167,23
168,272
168,193
168,27
168,132
169,115
169,126
170,144
170,40
170,85
170,87
171,153
171,156
171,33
172,20
172,37
172,278
173,177
173,250
173,84
173,221
174,94
174,189
174,6
175,219
175,229
175,158
176,64
176,206
177,250
177,173
178,217
178,122
178,203
178,71
179,1
180,147
181,233
181,117
182,186
182,99
182,214
183,72
183,110
184,40
184,73
185,164
185,133
185,190
186,99
186,197
186,76
186,182
186,95
187,120
187,56
188,249
188,298
188,59
188,47
189,280
189,16
189,174
189,55
190,296
190,185
190,133
190,294
191,152
191,163
191,251
192,34
192,290
192,111
193,168
193,282
193,119
194,248
194,81
194,283
194,140
195,216
195,113
195,211
195,105
196,8
196,116
196,128
197,186
197,95
198,97
198,130
198,42
198,101
199,144
199,299
200,93
201,264
201,17
201,230
202,288
202,4
202,253
203,71
203,204
203,49
203,178
203,217
204,203
204,71
204,38
204,286
205,104
205,269
205,145
205,282
205,27
206,176
206,289
206,13
207,145
207,118
207,135
208,104
208,240
208,141
208,213
209,145
209,84
209,159
210,93
210,294
211,153
211,195
211,143
212,225
212,244
212,246
212,58
212,287
213,208
213,83
213,51
213,95
214,241
214,52
214,182
215,274
215,124
216,32
216,195
216,247
217,178
217,203
217,251
218,52
218,262
219,229
219,158
219,175
220,272
220,45
220,62
221,8
221,0
221,173
221,157
222,73
222,153
222,33
223,24
223,17
223,242
224,66
224,265
224,137
224,75
224,60
225,58
225,212
225,20
226,156
226,108
226,244
226,54
227,241
227,22
228,81
228,12
228,297
229,175
229,219
229,31
230,38
230,201
230,111
230,57
230,125
231,261
232,69
232,63
233,117
233,134
233,181
234,265
234,21
234,255
235,242
235,67
235,103
236,160
236,97
236,159
237,73
237,108
237,241
238,44
238,28
239,154
239,62
239,263
240,208
240,165
240,141
240,295
241,227
241,52
241,237
241,214
242,35
242,235
242,223
243,160
243,0
243,159
244,65
244,226
244,109
244,212
244,246
244,156
245,141
245,295
246,65
246,212
246,244
247,216
247,105
247,72
248,89
248,194
248,46
249,188
249,30
250,0
250,177
250,173
251,217
251,66
251,75
251,191
252,112
252,106
252,149
252,14
253,88
253,202
253,288
253,4
254,107
255,46
255,234
255,150
256,161
256,58
256,106
256,287
257,2
257,275
257,69
257,53
258,2
258,139
258,78
259,96
259,23
259,76
259,15
260,277
260,18
260,61
260,15
261,290
261,231
261,7
261,63
262,218
262,83
262,95
263,154
263,19
263,94
263,239
264,24
264,201
264,125
264,286
265,224
265,234
265,69
265,150
266,129
266,37
266,106
266,43
266,112
267,120
267,25
267,68
268,18
268,99
268,61
268,167
269,97
269,205
269,159
270,153
271,162
271,140
271,284
272,130
272,5
272,168
272,45
272,220
273,9
273,165
274,80
274,124
274,215
275,257
275,69
275,63
276,98
276,39
276,107
276,124
276,127
277,260
277,61
278,64
278,137
278,172
278,29
279,7
279,63
280,36
280,189
280,55
281,0
281,134
282,193
282,130
282,205
283,194
283,140
283,93
284,162
284,3
284,70
284,271
284,19
285,161
285,43
286,38
286,264
286,204
286,24
286,125
287,256
287,212
287,116
288,113
288,202
288,253
288,49
289,296
289,206
290,192
290,261
290,71
290,75
290,122
291,114
291,84
292,8
292,41
292,52
292,22
293,10
293,143
294,126
294,210
294,155
294,190
295,104
295,9
295,142
295,240
295,245
296,64
296,289
296,133
296,190
297,131
297,12
297,228
298,188
299,144
299,199
299,87
299,47
