247,49
247,99
247,104
248,264
248,68
248,175
249,116
249,29
249,38
249,133
250,295
250,77
250,270
250,82
250,214
251,218
251,93
251,190
251,255
252,65
252,218
252,163
253,273
253,230
253,257
254,130
254,235
254,117
255,113
255,218
255,251
256,217
256,170
256,123
256,261
257,253
257,147
257,21
257,159
258,115
259,24
259,289
259,215
260,33
260,39
260,272
260,146
260,122
260,61
261,170
261,256
261,26
262,5
262,165
262,45
262,23
262,281
263,108
263,206
263,22
264,248
264,219
264,68
264,119
265,25
265,14
266,19
266,155
266,78
267,83
267,61
267,102
267,135
268,150
268,126
269,80
269,298
269,227
269,165
270,250
270,77
270,222
270,295
271,2
271,100
271,173
272,260
272,245
272,39
273,253
273,101
273,13
273,230
274,208
274,243
274,229
274,95
275,209
275,182
275,216
275,90
275,31
276,102
277,118
277,205
277,286
278,2
278,188
278,125
278,246
279,296
279,237
280,36
280,30
280,127
281,240
281,262
282,97
282,13
282,48
282,211
282,154
283,104
283,236
283,285
284,136
284,291
284,140
284,198
285,11
285,45
285,207
285,23
285,283
286,277
286,287
287,59
287,286
288,293
288,175
289,24
289,25
289,259
290,216
290,121
290,50
290,15
291,123
291,284
291,166
292,84
292,47
293,288
293,175
293,105
293,167
294,298
294,60
294,106
295,6
295,42
295,270
295,16
295,250
296,96
296,107
296,7
296,279
297,26
297,234
297,242
297,231
298,269
298,181
298,294
299,176
299,129
299,174
299,94
